ID,N6-acetyllysine,Methyllysine,SUMOylation,Hydroxylysine,Ubiquitination,N-linked_glycosylation,Phosphothreonine,Phosphoserine,Hydroxyproline,Phosphotyrosine,Pyrrolidone_carboxylic_acid,Methylarginine,S-palmitoyl_cysteine,O-linked_glycosylation
Prevalence_Sequence_ID:251459|ARO_Name:Hpyl_rdxA_MTZ|ARO:3007055|Detection_Model:Protein,0.225,0.1610625,0.05825000000000001,0.04906250000000001,0.30018750000000005,0.15714285714285717,0.15033333333333335,0.2933,0.11022222222222225,0.14987499999999998,0.20377777777777778,0.06063636363636365,0.08783333333333333,0.08234782608695651
Prevalence_Sequence_ID:251462|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.30172222222222217,0.12016666666666666,0.07657407407407406,0.0602962962962963,0.294462962962963,0.11520930232558141,0.10848275862068968,0.20264,0.07865217391304348,0.18921428571428572,0.12630769230769232,0.11429999999999998,0.057,0.12938888888888891
Prevalence_Sequence_ID:251463|ARO_Name:Hpyl_fxrA_MTZ|ARO:3007059|Detection_Model:Protein,0.24560000000000004,0.13545000000000001,0.12989999999999996,0.06995,0.2961999999999999,0.03325,0.15611111111111114,0.21069230769230768,0.10783333333333334,0.17936363636363636,0.173,0.05441666666666667,0.034,0.07990909090909092
Prevalence_Sequence_ID:251469|ARO_Name:Hpyl_rdxA_MTZ|ARO:3007055|Detection_Model:Protein,0.214,0.18719999999999998,0.054733333333333335,0.04946666666666668,0.2940666666666667,0.158,0.1502,0.2079047619047619,0.09137499999999998,0.129625,0.2828,0.051272727272727275,0.09150000000000001,0.08434615384615385
Prevalence_Sequence_ID:251472|ARO_Name:Hpyl_rdxA_MTZ|ARO:3007055|Detection_Model:Protein,0.24047058823529419,0.15882352941176472,0.06070588235294119,0.05405882352941178,0.305764705882353,0.17866666666666667,0.16266666666666665,0.28671428571428564,0.10566666666666667,0.15125,0.19519999999999998,0.0706,0.09700000000000002,0.08241666666666665
Prevalence_Sequence_ID:251477|ARO_Name:Hpyl_rdxA_MTZ|ARO:3007055|Detection_Model:Protein,0.1990555555555556,0.19444444444444448,0.06822222222222221,0.048611111111111126,0.2510555555555556,0.15742857142857145,0.22820000000000001,0.19562500000000005,0.088875,0.1285,0.18322222222222223,0.050333333333333334,0.11283333333333334,0.07775862068965518
Prevalence_Sequence_ID:251478|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.283377358490566,0.11737735849056603,0.07971698113207545,0.0590754716981132,0.3010754716981132,0.11921951219512197,0.11200000000000002,0.19799999999999998,0.0802608695652174,0.19057142857142859,0.11503999999999999,0.11085714285714285,0.057,0.13208928571428574
Prevalence_Sequence_ID:251479|ARO_Name:Hpyl_fxrA_MTZ|ARO:3007059|Detection_Model:Protein,0.24142105263157893,0.1290526315789473,0.15784210526315787,0.06068421052631579,0.2967894736842105,0.033299999999999996,0.14242857142857143,0.20727272727272725,0.10816666666666667,0.17654545454545456,0.15589999999999998,0.0535,0.037,0.08650000000000001
Prevalence_Sequence_ID:251486|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.30103703703703705,0.1163888888888889,0.07714814814814812,0.056370370370370376,0.2982037037037037,0.12135,0.10875000000000003,0.2046666666666667,0.08012500000000002,0.19375,0.1341153846153846,0.12155555555555551,0.057,0.13930769230769233
Prevalence_Sequence_ID:251491|ARO_Name:Hpyl_rdxA_MTZ|ARO:3007055|Detection_Model:Protein,0.2095625,0.18993750000000004,0.05243750000000001,0.050562500000000024,0.27262500000000006,0.15757142857142856,0.13633333333333333,0.2601904761904763,0.10250000000000001,0.13644444444444445,0.20175000000000004,0.05327272727272728,0.09720000000000001,0.07558333333333334
Prevalence_Sequence_ID:251493|ARO_Name:Hpyl_fxrA_MTZ|ARO:3007059|Detection_Model:Protein,0.257421052631579,0.11926315789473685,0.1323157894736842,0.063,0.29500000000000004,0.03311111111111112,0.1475,0.2075,0.11166666666666665,0.17954545454545456,0.1594,0.05374999999999999,0.034,0.08649999999999998
Prevalence_Sequence_ID:251498|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.3112962962962962,0.12635185185185185,0.0767222222222222,0.057981481481481474,0.29453703703703704,0.1171904761904762,0.1080967741935484,0.20983333333333332,0.077,0.1897142857142857,0.12572,0.1103,0.057,0.13458181818181822
Prevalence_Sequence_ID:251499|ARO_Name:Hpyl_fxrA_MTZ|ARO:3007059|Detection_Model:Protein,0.24873684210526315,0.11873684210526314,0.13278947368421049,0.06305263157894737,0.29768421052631583,0.03322222222222223,0.1855,0.23135714285714284,0.1162,0.18427272727272728,0.15209999999999999,0.05466666666666665,0.032,0.08174999999999999
Prevalence_Sequence_ID:251506|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.3075454545454545,0.10496363636363641,0.07467272727272724,0.055054545454545446,0.29074545454545453,0.13609302325581396,0.10083333333333334,0.2131153846153846,0.07530434782608697,0.19824999999999998,0.12634615384615386,0.08073684210526315,0.49425,0.1344821428571429
Prevalence_Sequence_ID:251514|ARO_Name:Hpyl_gyrA_FLO|ARO:3007052|Detection_Model:Protein,0.2879374999999999,0.13582812499999997,0.13526562499999997,0.07826562499999998,0.34525000000000006,0.11381818181818182,0.14607500000000004,0.28726,0.10352173913043482,0.1596,0.15894444444444444,0.08138775510204081,0.042,0.11870000000000004
Prevalence_Sequence_ID:251515|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.29090740740740745,0.12255555555555556,0.07633333333333331,0.05674074074074073,0.2991666666666667,0.13646511627906976,0.10935483870967744,0.20872,0.07745833333333335,0.1911785714285714,0.12380000000000001,0.12416666666666666,0.057,0.13532142857142862
Prevalence_Sequence_ID:251518|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.30759999999999993,0.12116363636363636,0.07943636363636361,0.05689090909090908,0.2973272727272728,0.1171666666666667,0.11106666666666667,0.21158333333333332,0.07929166666666666,0.19085714285714284,0.12356,0.10784999999999997,0.057,0.13438888888888892
Prevalence_Sequence_ID:251523|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.3019090909090908,0.11483636363636365,0.07490909090909088,0.054563636363636356,0.2978363636363636,0.11530232558139536,0.11103333333333334,0.22767999999999997,0.07917391304347826,0.1964285714285714,0.1236153846153846,0.11926315789473685,0.057,0.1339636363636364
Prevalence_Sequence_ID:251524|ARO_Name:Hpyl_rdxA_MTZ|ARO:3007055|Detection_Model:Protein,0.21373333333333333,0.16173333333333334,0.06246666666666668,0.06486666666666667,0.30433333333333334,0.141875,0.151,0.1915714285714286,0.09166666666666666,0.12762500000000002,0.1999,0.05910000000000001,0.09950000000000002,0.0832
Prevalence_Sequence_ID:251525|ARO_Name:Hpyl_fxrA_MTZ|ARO:3007059|Detection_Model:Protein,0.22942105263157894,0.14121052631578945,0.12894736842105264,0.06257894736842105,0.2933157894736842,0.03342857142857143,0.18114285714285713,0.2336,0.11216666666666665,0.19663636363636366,0.1647,0.05341666666666667,0.031,0.08190909090909092
Prevalence_Sequence_ID:251526|ARO_Name:Hpyl_gyrA_FLO|ARO:3007052|Detection_Model:Protein,0.28521538461538465,0.14095384615384612,0.13153846153846152,0.07512307692307688,0.3542307692307692,0.1153720930232558,0.12971052631578947,0.31498000000000004,0.08745454545454547,0.16534782608695653,0.1336666666666667,0.08112765957446808,0.064,0.10674999999999996
Prevalence_Sequence_ID:251529|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.3045925925925925,0.11805555555555555,0.07518518518518516,0.05612962962962963,0.30038888888888887,0.13155555555555556,0.11355555555555556,0.21370833333333336,0.07654166666666667,0.19542857142857137,0.12518518518518515,0.11836842105263157,0.057,0.13652941176470593
Prevalence_Sequence_ID:251533|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.30022222222222217,0.1315,0.07483333333333331,0.05727777777777777,0.2932592592592593,0.11707142857142859,0.10566666666666667,0.19653846153846152,0.07513043478260871,0.18614285714285714,0.1389230769230769,0.12057894736842105,0.057,0.12816071428571432
Prevalence_Sequence_ID:251537|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.30056363636363637,0.123,0.07550909090909087,0.05436363636363636,0.29345454545454547,0.1361860465116279,0.11058064516129033,0.2249230769230769,0.07779166666666669,0.1968214285714285,0.12969230769230772,0.11821052631578947,0.057,0.13691228070175443
Prevalence_Sequence_ID:251541|ARO_Name:Hpyl_fxrA_MTZ|ARO:3007059|Detection_Model:Protein,0.23021052631578945,0.13578947368421052,0.12684210526315787,0.06489473684210527,0.29163157894736835,0.034,0.138875,0.18761538461538457,0.11266666666666665,0.1789090909090909,0.16799999999999998,0.05781818181818182,0.06033333333333334,0.08471428571428571
Prevalence_Sequence_ID:251542|ARO_Name:Hpyl_rdxA_MTZ|ARO:3007055|Detection_Model:Protein,0.22676923076923078,0.16876923076923075,0.050384615384615396,0.069,0.3053846153846154,0.141875,0.115,0.23300000000000007,0.12371428571428571,0.15974999999999998,0.19469999999999998,0.05058333333333334,0.09916666666666667,0.07696153846153846
Prevalence_Sequence_ID:251565|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.308490909090909,0.11989090909090912,0.08512727272727273,0.056509090909090905,0.29949090909090903,0.0752142857142857,0.1143571428571429,0.21495999999999996,0.0837916666666667,0.18949999999999997,0.12364000000000001,0.10990476190476188,0.057,0.13011320754716985
Prevalence_Sequence_ID:251570|ARO_Name:Hpyl_rdxA_MTZ|ARO:3007055|Detection_Model:Protein,0.21793333333333334,0.17066666666666663,0.051466666666666674,0.04866666666666668,0.2834666666666666,0.15714285714285717,0.139,0.2583809523809524,0.10628571428571429,0.14024999999999999,0.20700000000000002,0.050583333333333334,0.10133333333333334,0.07429166666666666
Prevalence_Sequence_ID:251576|ARO_Name:Hpyl_gyrA_FLO|ARO:3007052|Detection_Model:Protein,0.2860312499999999,0.128640625,0.134859375,0.06885937499999999,0.35381249999999986,0.11572093023255814,0.14489473684210522,0.3526981132075471,0.09300000000000001,0.165,0.1375,0.08024999999999997,0.045,0.11501098901098901
Prevalence_Sequence_ID:251577|ARO_Name:Hpyl_rdxA_MTZ|ARO:3007055|Detection_Model:Protein,0.2184375,0.164875,0.04975,0.05775000000000001,0.28425,0.15714285714285717,0.1484,0.21200000000000005,0.09562499999999999,0.133125,0.22544444444444445,0.058636363636363646,0.10600000000000002,0.08230769230769232
Prevalence_Sequence_ID:251580|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.3018214285714285,0.11894642857142856,0.07669642857142854,0.05825,0.30410714285714285,0.09753658536585363,0.11603571428571431,0.20758333333333334,0.07858333333333335,0.1922142857142857,0.13004000000000002,0.11905263157894737,0.0555,0.13355769230769232
Prevalence_Sequence_ID:251583|ARO_Name:Hpyl_rpoB_RIF|ARO:3007051|Detection_Model:Protein,0.2668277153558054,0.13046816479400755,0.1214157303370786,0.06618352059925094,0.3162846441947567,0.07987719298245616,0.14955072463768118,0.2897988165680474,0.11718018018018016,0.17201136363636363,0.11472839506172842,0.06597841726618703,0.05383333333333335,0.12120846905537463
Prevalence_Sequence_ID:251586|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.30751851851851847,0.1213888888888889,0.07396296296296294,0.06014814814814815,0.2930185185185185,0.13368181818181818,0.10406451612903225,0.20612000000000003,0.07131818181818182,0.19689285714285712,0.12440740740740737,0.11439999999999999,0.057,0.11157142857142861
Prevalence_Sequence_ID:251588|ARO_Name:Hpyl_gyrA_FLO|ARO:3007052|Detection_Model:Protein,0.28412499999999996,0.13921874999999995,0.133765625,0.07634374999999996,0.34654687500000003,0.11002173913043478,0.14631578947368423,0.28600000000000003,0.1001818181818182,0.15855999999999998,0.15268421052631578,0.08066666666666666,0.043,0.11242696629213483
Prevalence_Sequence_ID:251589|ARO_Name:Hpyl_fxrA_MTZ|ARO:3007059|Detection_Model:Protein,0.22405263157894736,0.13799999999999998,0.13542105263157891,0.06415789473684211,0.2841052631578947,0.033,0.167,0.23253846153846153,0.10983333333333332,0.18845454545454546,0.16729999999999998,0.05675,0.032,0.0822857142857143
Prevalence_Sequence_ID:251592|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.3055999999999999,0.11743636363636363,0.07663636363636361,0.0614909090909091,0.29567272727272736,0.09499999999999997,0.11314814814814816,0.21282608695652172,0.07728,0.19135714285714286,0.12692000000000003,0.1148421052631579,0.057,0.13420000000000004
Prevalence_Sequence_ID:251596|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.29721818181818177,0.12163636363636363,0.07749090909090907,0.05694545454545454,0.2950545454545454,0.09751219512195118,0.1107586206896552,0.20675,0.07779166666666668,0.19103571428571428,0.13538461538461538,0.11584210526315787,0.057,0.13454716981132078
Prevalence_Sequence_ID:251603|ARO_Name:Hpyl_rdxA_MTZ|ARO:3007055|Detection_Model:Protein,0.2179333333333333,0.1764,0.04640000000000001,0.05586666666666668,0.2988666666666667,0.15757142857142856,0.134,0.2523809523809525,0.09925,0.14687499999999998,0.2088181818181818,0.05236363636363637,0.1055,0.07462500000000001
Prevalence_Sequence_ID:251605|ARO_Name:Hpyl_fxrA_MTZ|ARO:3007059|Detection_Model:Protein,0.25194736842105264,0.14015789473684206,0.1304210526315789,0.06131578947368421,0.29489473684210527,0.033600000000000005,0.17114285714285718,0.21242857142857144,0.12283333333333334,0.16545454545454544,0.16099999999999998,0.05616666666666666,0.032,0.08276190476190476
Prevalence_Sequence_ID:251609|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.30340740740740735,0.11974074074074074,0.07575925925925923,0.05503703703703703,0.2971296296296297,0.13160000000000002,0.10866666666666669,0.2087083333333333,0.07779166666666668,0.19314285714285712,0.1251111111111111,0.11705263157894735,0.057,0.13370370370370377
Prevalence_Sequence_ID:251612|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.3097358490566038,0.1258867924528302,0.07558490566037733,0.054603773584905674,0.30111320754716975,0.1191219512195122,0.10786206896551728,0.19930769230769232,0.07973913043478262,0.18996428571428567,0.12803846153846155,0.10804545454545451,0.057,0.1305818181818182
Prevalence_Sequence_ID:251617|ARO_Name:Hpyl_rdxA_MTZ|ARO:3007055|Detection_Model:Protein,0.22518749999999998,0.1645625,0.06000000000000001,0.04831250000000001,0.2945625,0.14175000000000001,0.23399999999999999,0.291047619047619,0.10455555555555557,0.150625,0.2399,0.078,0.13383333333333333,0.08324
Prevalence_Sequence_ID:251618|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.2977692307692307,0.11326923076923077,0.0757307692307692,0.057019230769230766,0.30546153846153845,0.1358372093023256,0.10883333333333334,0.21858333333333335,0.076875,0.19574074074074072,0.12348148148148148,0.12588888888888888,0.057,0.13353703703703707
Prevalence_Sequence_ID:251623|ARO_Name:Hpyl_rdxA_MTZ|ARO:3007055|Detection_Model:Protein,0.19972222222222225,0.1931111111111111,0.05950000000000001,0.04972222222222224,0.24050000000000005,0.15814285714285714,0.14179999999999998,0.17077272727272727,0.086875,0.11187499999999999,0.152375,0.052500000000000005,0.14157142857142857,0.0801111111111111
Prevalence_Sequence_ID:251627|ARO_Name:Hpyl_gyrA_FLO|ARO:3007052|Detection_Model:Protein,0.28689230769230767,0.13578461538461534,0.13146153846153844,0.06790769230769228,0.35392307692307684,0.1153255813953488,0.13402564102564105,0.29628571428571426,0.10337500000000001,0.17782608695652175,0.1268888888888889,0.07960416666666666,0.07133333333333333,0.11813636363636361
Prevalence_Sequence_ID:251628|ARO_Name:Hpyl_fxrA_MTZ|ARO:3007059|Detection_Model:Protein,0.2498947368421053,0.141,0.1263157894736842,0.0711578947368421,0.2870526315789473,0.03325,0.15044444444444446,0.21566666666666665,0.11466666666666665,0.1799090909090909,0.1731,0.05538461538461538,0.031,0.08125
Prevalence_Sequence_ID:251637|ARO_Name:Hpyl_rdxA_MTZ|ARO:3007055|Detection_Model:Protein,0.2125,0.165375,0.055812500000000015,0.06450000000000002,0.28431249999999997,0.15742857142857145,0.12325,0.23668181818181822,0.10971428571428572,0.15425,0.18977777777777777,0.048299999999999996,0.10150000000000002,0.07434615384615384
Prevalence_Sequence_ID:251638|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.30057407407407405,0.11861111111111111,0.07627777777777776,0.057018518518518524,0.29816666666666664,0.11730952380952382,0.11150000000000003,0.202125,0.07704166666666667,0.19257142857142856,0.12765384615384617,0.11736842105263155,0.057,0.13292307692307695
Prevalence_Sequence_ID:251650|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.3025090909090909,0.12085454545454549,0.07612727272727268,0.0549090909090909,0.29369090909090917,0.13390909090909087,0.11040000000000001,0.20673076923076922,0.08017391304347828,0.19474999999999998,0.12403846153846153,0.11936842105263157,0.057,0.13391071428571436
Prevalence_Sequence_ID:251654|ARO_Name:Hpyl_rdxA_MTZ|ARO:3007055|Detection_Model:Protein,0.21356250000000002,0.18074999999999997,0.05475,0.048875000000000016,0.27699999999999997,0.15771428571428572,0.1555,0.20309090909090913,0.09375,0.12425,0.20550000000000002,0.05366666666666667,0.08916666666666667,0.08353846153846155
Prevalence_Sequence_ID:251655|ARO_Name:Hpyl_gyrA_FLO|ARO:3007052|Detection_Model:Protein,0.286203125,0.13654687499999996,0.1311875,0.07340624999999999,0.35437499999999994,0.11004347826086955,0.14305128205128206,0.3167647058823529,0.08495454545454546,0.16456521739130436,0.1330526315789474,0.0804375,0.07300000000000001,0.1055111111111111
Prevalence_Sequence_ID:251659|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.30627777777777776,0.12751851851851853,0.07664814814814812,0.05818518518518518,0.2944074074074074,0.1386904761904762,0.11054838709677421,0.19827999999999996,0.07696000000000001,0.20639285714285713,0.12964,0.1146,0.057,0.13821428571428576
Prevalence_Sequence_ID:251660|ARO_Name:Hpyl_pbp3_AMX|ARO:3007057|Detection_Model:Protein,0.2745901639344263,0.14198360655737707,0.11265573770491805,0.06098360655737705,0.2991311475409836,0.1616829268292683,0.12026470588235295,0.2729333333333333,0.10765384615384617,0.18063636363636365,0.10507692307692308,0.10961904761904764,0.0,0.10149367088607598
Prevalence_Sequence_ID:251663|ARO_Name:Hpyl_gyrA_FLO|ARO:3007052|Detection_Model:Protein,0.27985937499999997,0.14071874999999998,0.12993749999999998,0.07918749999999997,0.35212500000000013,0.11197777777777777,0.13952777777777778,0.2837450980392157,0.10921739130434782,0.16724,0.1483,0.08393749999999998,0.05,0.11756321839080462
Prevalence_Sequence_ID:251664|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.30205555555555547,0.12890740740740741,0.07590740740740738,0.05792592592592592,0.29366666666666663,0.13164444444444445,0.10658064516129033,0.21615999999999994,0.07508000000000001,0.19685714285714281,0.12734615384615383,0.12849999999999998,0.057,0.13576785714285716
Prevalence_Sequence_ID:251669|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.2734615384615384,0.11630769230769228,0.0736153846153846,0.05421153846153845,0.29665384615384616,0.12947826086956524,0.10628125000000001,0.20462499999999997,0.07679166666666667,0.19171428571428573,0.12059259259259257,0.12157894736842105,0.057,0.13208928571428574
Prevalence_Sequence_ID:251680|ARO_Name:Hpyl_gyrA_FLO|ARO:3007052|Detection_Model:Protein,0.2801904761904761,0.13007936507936504,0.13598412698412699,0.07653968253968252,0.3412857142857143,0.13161363636363635,0.12800000000000006,0.2986862745098039,0.08890476190476192,0.15703846153846154,0.15157894736842104,0.08112499999999999,0.366,0.10324444444444446
Prevalence_Sequence_ID:251681|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.28796296296296287,0.11609259259259258,0.07835185185185184,0.056722222222222216,0.2953703703703704,0.09797560975609755,0.11396551724137934,0.21257692307692305,0.08133333333333334,0.20803571428571432,0.12928000000000003,0.11489473684210523,0.057,0.13283636363636364
Prevalence_Sequence_ID:251688|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.27799999999999997,0.12601886792452832,0.07764150943396224,0.05464150943396226,0.2971132075471698,0.11516279069767442,0.10954838709677421,0.2075,0.07562500000000001,0.1908148148148148,0.13699999999999998,0.11359999999999999,0.057,0.13227272727272732
Prevalence_Sequence_ID:251693|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.3078888888888888,0.11742592592592592,0.07596296296296294,0.05924074074074076,0.2955185185185185,0.11518604651162791,0.11034482758620691,0.2074166666666667,0.07704166666666667,0.19289285714285717,0.12176923076923077,0.11374999999999999,0.057,0.13605660377358492
Prevalence_Sequence_ID:251694|ARO_Name:Hpyl_rdxA_MTZ|ARO:3007055|Detection_Model:Protein,0.21919999999999998,0.18199999999999997,0.04646666666666667,0.051466666666666674,0.28753333333333336,0.15785714285714286,0.12875,0.22166666666666673,0.09887499999999999,0.12575,0.21054545454545454,0.05527272727272728,0.10433333333333333,0.0786
Prevalence_Sequence_ID:251695|ARO_Name:Hpyl_fxrA_MTZ|ARO:3007059|Detection_Model:Protein,0.24042105263157898,0.1257368421052632,0.1297894736842105,0.06447368421052632,0.312578947368421,0.03314285714285715,0.138125,0.2097,0.11933333333333333,0.1780909090909091,0.16399999999999998,0.05358333333333334,0.034,0.08866666666666666
Prevalence_Sequence_ID:251711|ARO_Name:Hpyl_pbp2_AMX|ARO:3007058|Detection_Model:Protein,0.2858867924528302,0.11915094339622644,0.07247169811320753,0.05633962264150943,0.2938679245283019,0.13390909090909095,0.09867741935483873,0.20475999999999994,0.07170833333333333,0.20117857142857146,0.12719230769230766,0.1213157894736842,0.057,0.12973214285714288
Prevalence_Sequence_ID:251712|ARO_Name:Hpyl_pbp3_AMX|ARO:3007057|Detection_Model:Protein,0.27834920634920635,0.13690476190476197,0.10953968253968253,0.06112698412698413,0.30242857142857144,0.16477500000000003,0.12324242424242425,0.27593333333333325,0.10776923076923077,0.19218750000000004,0.10111111111111111,0.12047368421052633,0.0,0.10070512820512825
Prevalence_Sequence_ID:251724|ARO_Name:Hpyl_pbp3_AMX|ARO:3007057|Detection_Model:Protein,0.2753500000000001,0.13951666666666665,0.11014999999999998,0.058466666666666674,0.3058833333333334,0.16290243902439025,0.1287948717948718,0.28615909090909086,0.10480769230769231,0.17899999999999996,0.0978846153846154,0.11052380952380954,0.0,0.10210843373493973
Q2IF17.1,0.16,0.10600000000000001,0.056,0.033,0.2735,0.03475,0.240875,0.291,0.1614615384615385,0.291,0.1156666666666667,0.15741666666666665,0.04,0.25068181818181823
Q6AMR9.1,0.3556363636363636,0.17381818181818182,0.0912727272727273,0.04772727272727272,0.309,0.21792857142857142,0.1500625,0.3082857142857143,0.08533333333333333,0.13899999999999998,0.052375000000000005,0.05041666666666667,0.069,0.14043333333333333
Q88KY4.2,0.3765,0.2538333333333333,0.159,0.16233333333333333,0.42,0.03444444444444445,0.119875,0.32033333333333336,0.0661111111111111,0.0965,0.14325000000000002,0.062499999999999986,0.4485,0.11382608695652176
Q2W8B4.1,0.27742857142857147,0.158,0.0972857142857143,0.09242857142857143,0.3365714285714286,0.034,0.13749999999999998,0.31821052631578944,0.12663636363636363,0.3355,0.08246153846153846,0.114,0.0965,0.12341935483870968
Q81XB3.1,0.32417647058823523,0.16835294117647062,0.1508823529411765,0.05458823529411766,0.31429411764705883,0.033600000000000005,0.1071875,0.14672727272727273,0.16014285714285714,0.20055555555555551,0.20022222222222225,0.10042857142857141,0.0335,0.07677777777777778
