ID,N6-acetyllysine,Methyllysine,SUMOylation,Hydroxylysine,Ubiquitination,N-linked_glycosylation,Phosphothreonine,Phosphoserine,Hydroxyproline,Phosphotyrosine,Pyrrolidone_carboxylic_acid,Methylarginine,S-palmitoyl_cysteine,O-linked_glycosylation
VFG007855(gb|WP_162292826),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VFG022951(gb|YP_001704619),0.3855714285714286,0.08285714285714285,0.08157142857142859,0.05685714285714287,0.34228571428571436,0.03411111111111112,0.1227272727272727,0.2871111111111111,0.13466666666666666,0.0475,0.11866666666666668,0.0716111111111111,0.031,0.10045
VFG006299(gb|WP_010951406),0.3286481481481482,0.1252592592592593,0.10437037037037035,0.09218518518518516,0.36920370370370353,0.09887037037037037,0.1310212765957447,0.3214888888888889,0.08726315789473685,0.15910000000000002,0.13140000000000002,0.15189361702127654,0.0,0.11442391304347828
VFG017798(gb|WP_011990429),0.27418750000000003,0.22375,0.10393749999999999,0.047062500000000014,0.44218749999999996,0.2641578947368421,0.13768421052631583,0.26107692307692304,0.1437,0.15612499999999999,0.10380000000000003,0.08214285714285716,0.107,0.1736666666666667
VFG013128(gb|WP_011272744),0.20925641025641026,0.10938461538461536,0.07489743589743594,0.05566666666666668,0.2836410256410256,0.1365882352941177,0.10451428571428573,0.20422857142857145,0.07746875,0.08039130434782608,0.09952173913043479,0.060518518518518534,0.06000000000000001,0.14837142857142857
VFG019531(gb|WP_079990327),0.1886315789473684,0.1718947368421053,0.08926315789473686,0.07631578947368423,0.26310526315789473,0.09099999999999998,0.12814285714285717,0.21223809523809528,0.22362500000000002,0.15418181818181817,0.065625,0.076,0.049,0.07671428571428572
VFG001328(gb|WP_000920039),0.22247619047619047,0.1327142857142857,0.13428571428571426,0.04580952380952382,0.2583333333333333,0.18200000000000002,0.08984615384615384,0.1943076923076923,0.064,0.2643333333333333,0.0,0.020499999999999997,0.0,0.13073076923076923
VFG044000(gb|ACE79194),0.32105882352941173,0.1632745098039216,0.13256862745098044,0.054901960784313725,0.36358823529411766,0.19060000000000002,0.16329090909090907,0.319642857142857,0.10557142857142855,0.14124,0.1275882352941176,0.08151724137931034,0.2605,0.16680412371134012
VFG006087(gb|WP_011681445),0.19813043478260872,0.13282608695652173,0.06960869565217392,0.049782608695652174,0.22865217391304354,0.03634782608695653,0.05647826086956522,0.0628611111111111,0.09433333333333332,0.05928571428571429,0.21764285714285717,0.026769230769230774,0.12675,0.057932203389830524
VFG014051(gb|WP_011063998),0.32375,0.22424999999999998,0.0737,0.08655,0.3906,0.11906451612903224,0.10951111111111113,0.24094230769230773,0.20641666666666666,0.09085714285714286,0.15027450980392154,0.10246153846153844,0.0,0.15593814432989683
VFG009113(gb|WP_011740938),0.14,0.041,0.046,0.133,0.335,0.033600000000000005,0.19233333333333333,0.37833333333333324,0.0,0.11449999999999999,0.07290000000000002,0.076,0.032,0.14044444444444448
VFG015365(gb|WP_011979122),0.3312380952380952,0.13071428571428573,0.13138095238095235,0.103,0.405047619047619,0.11163636363636366,0.17220000000000002,0.2726086956521739,0.11287500000000002,0.14370000000000002,0.16222857142857144,0.1301463414634146,0.13066666666666665,0.1438372093023256
VFG043993(gb|WP_012684470),0.23194736842105262,0.1342631578947368,0.13707894736842105,0.05049999999999998,0.3199473684210526,0.13308571428571425,0.15155555555555553,0.31239583333333326,0.11769565217391306,0.2315238095238095,0.0866,0.05076923076923078,0.037,0.17363095238095239
VFG002377(gb|WP_005167721),0.1930454545454545,0.14700000000000002,0.10731818181818181,0.09645454545454545,0.31013636363636365,0.228,0.10875000000000001,0.22166666666666668,0.13209090909090906,0.07916666666666665,0.121,0.066625,0.24,0.12295833333333335
VFG031518(gb|WP_175048373),0.547,0.216,0.036,0.043,0.496,0.039,0.2742857142857143,0.2815,0.23588888888888893,0.4496666666666667,0.054,0.0668823529411765,0.03175,0.31376470588235295
VFG039290(gb|WP_043881059),0.2314285714285714,0.09357142857142858,0.11895238095238096,0.05395238095238096,0.3067142857142858,0.07761904761904763,0.18661111111111117,0.26499999999999996,0.112375,0.07266666666666667,0.08,0.03908333333333335,0.12637500000000002,0.131468085106383
VFG021204(gb|WP_000944160),0.2631333333333333,0.22286666666666669,0.13346666666666668,0.06526666666666667,0.24739999999999995,0.0352,0.08622222222222223,0.26066666666666666,0.10916666666666668,0.09483333333333333,0.08099999999999999,0.030499999999999996,0.04916666666666667,0.08614285714285715
VFG032877(gb|WP_003769842),0.30343749999999997,0.16552083333333342,0.1137291666666667,0.0695625,0.29852083333333335,0.03325,0.15322222222222223,0.38015789473684214,0.11600000000000002,0.2135,0.08020000000000001,0.0,0.865,0.10367567567567568
VFG005041(gb|WP_001216898),0.30095652173913046,0.17208695652173914,0.08256521739130433,0.06152173913043479,0.28943478260869565,0.12478947368421052,0.18119999999999997,0.22566666666666663,0.10133333333333333,0.22525,0.05433333333333334,0.053142857142857144,0.124,0.0794285714285714
VFG039799(gb|WP_014363557),0.25225000000000003,0.091,0.041499999999999995,0.098,0.24075,0.034333333333333334,0.06675,0.2152,0.19,0.21200000000000002,0.078,0.18075000000000002,0.24,0.07344444444444444
VFG041947(gb|WP_011036424),0.20275,0.16537500000000002,0.08618749999999999,0.0879375,0.3839375,0.20742857142857146,0.12493103448275865,0.28709999999999997,0.09148275862068964,0.07963636363636363,0.16726666666666673,0.09112195121951217,0.0535,0.0961304347826087
VFG024169(gb|WP_099961986),0.19800000000000004,0.09999999999999999,0.06,0.03,0.4206666666666667,0.033636363636363645,0.23534285714285716,0.3308055555555555,0.182,0.07471428571428572,0.23022222222222222,0.06347540983606553,0.03025,0.20540845070422534
VFG012787(gb|WP_011379050),0.29340000000000005,0.13446666666666668,0.14493333333333333,0.08466666666666665,0.2985999999999999,0.0671153846153846,0.11300000000000003,0.2873125,0.0878,0.116,0.13520000000000001,0.14075,0.029,0.13386363636363638
VFG041375(gb|WP_011452123),0.2567878787878788,0.1437878787878788,0.15784848484848482,0.054787878787878774,0.33948484848484844,0.11949999999999997,0.17956,0.33423913043478265,0.12825,0.121625,0.13094117647058823,0.1518095238095238,0.0,0.19687323943661966
VFG025374(gb|WP_006491281),0.37555555555555553,0.22111111111111112,0.107,0.09988888888888889,0.4377777777777778,0.039,0.28159999999999996,0.26825,0.12599999999999997,0.17149999999999999,0.1335,0.062000000000000006,0.0,0.3163333333333333
VFG017830(gb|WP_011989706),0.22850000000000004,0.09892307692307692,0.09575,0.056711538461538466,0.2597884615384616,0.13249999999999998,0.09978947368421054,0.18981818181818183,0.07793333333333334,0.0845862068965517,0.08245,0.04155555555555557,0.10363636363636365,0.08778846153846155
VFG024659(gb|WP_014942098),0.28600000000000003,0.195,0.0434,0.09440000000000001,0.4384,0.13758823529411765,0.08975,0.1603125,0.2468214285714286,0.14800000000000002,0.16947619047619045,0.46366666666666667,0.0,0.30800000000000005
VFG044383(gb|AAL65290),0.1898,0.3002,0.089,0.0412,0.317,0.034,0.1513076923076923,0.3284615384615384,0.162,0.16640000000000002,0.10022222222222223,0.10154545454545455,0.0325,0.3082307692307692
VFG044014(gb|WP_000791407),0.2564222222222223,0.16159999999999997,0.09548888888888886,0.04744444444444444,0.3106,0.10932352941176465,0.176875,0.3200625,0.089,0.16794444444444445,0.10426666666666666,0.1055,0.165,0.11103571428571425
VFG010515(gb|WP_010946906),0.2657169811320753,0.13481132075471702,0.1248679245283019,0.18894339622641504,0.3589433962264152,0.03366666666666668,0.10311111111111111,0.20785714285714288,0.0842857142857143,0.08482857142857142,0.1121025641025641,0.045,0.0,0.07460869565217391
VFG007622(gb|WP_011078856),0.22883333333333336,0.1333888888888889,0.17099999999999999,0.05294444444444445,0.3065555555555556,0.28883333333333333,0.09695652173913046,0.30512500000000004,0.07377777777777776,0.16283333333333333,0.1043846153846154,0.050789473684210544,0.042,0.11165957446808512
VFG048922(gb|WP_014230068),0.25942857142857134,0.12938775510204079,0.07130612244897958,0.06767346938775509,0.31136734693877555,0.08067567567567566,0.1488125,0.3293333333333333,0.09203846153846154,0.17245833333333335,0.1320238095238095,0.11412121212121212,0.305,0.09589130434782611
VFG037929(gb|WP_164927751),0.1891875,0.0844375,0.14175000000000001,0.07550000000000001,0.34181249999999996,0.08036842105263158,0.15524137931034485,0.25436,0.07779310344827586,0.0956,0.15876744186046512,0.09853125,0.05128571428571429,0.1338148148148148
VFG036429(gb|WP_014574265),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VFG003933(gb|WP_000944194),0.16960000000000003,0.1172,0.23559999999999998,0.042600000000000006,0.36119999999999997,0.11436363636363635,0.09625,0.2911428571428571,0.1011111111111111,0.09085714285714284,0.13842857142857143,0.06237500000000001,0.1351111111111111,0.1388529411764706
VFG042501(gb|AAQ20105),0.1801,0.30909999999999993,0.05139999999999999,0.0623,0.36140000000000005,0.40971428571428575,0.13412500000000002,0.18516666666666667,0.08887500000000001,0.247,0.12216666666666666,0.07100000000000001,0.0,0.25259523809523815
VFG043141(gb|WP_005478185),0.2932307692307692,0.1734615384615385,0.058923076923076925,0.06857692307692306,0.3346153846153846,0.1567142857142857,0.11823333333333333,0.2566785714285715,0.0902,0.20044444444444443,0.145125,0.07715999999999995,0.03300000000000001,0.1415
VFG019112(gb|WP_000664181),0.22420000000000004,0.14546666666666666,0.14619999999999997,0.0466,0.3387333333333333,0.11045454545454544,0.15233333333333335,0.2928095238095238,0.16844444444444445,0.07575,0.10400000000000001,0.046714285714285715,0.0,0.11500000000000003
VFG013951(gb|WP_003381088),0.3192857142857143,0.12757142857142859,0.14185714285714288,0.07342857142857143,0.3734285714285714,0.15942857142857145,0.1983,0.25028571428571433,0.161,0.06133333333333333,0.039,0.15816666666666665,0.0,0.15594117647058822
VFG017751(gb|WP_011990754),0.2013076923076923,0.17430769230769225,0.17134615384615384,0.05119230769230771,0.32265384615384607,0.14966666666666664,0.10686666666666668,0.25996,0.13015384615384618,0.2174,0.13041666666666665,0.06973684210526315,0.035500000000000004,0.096925
VFG050133(gb|WP_033691621),0.23295121951219508,0.1408048780487805,0.08426829268292683,0.08053658536585366,0.32170731707317074,0.09437931034482755,0.14120833333333338,0.2683030303030303,0.10135000000000001,0.14476923076923073,0.09553846153846156,0.05071052631578946,0.05057142857142858,0.08168421052631575
VFG036913(gb|WP_014581527),0.246,0.19029999999999997,0.04909999999999999,0.05469999999999999,0.2665,0.0335,0.0957857142857143,0.2925714285714286,0.23700000000000002,0.09185714285714285,0.11628571428571428,0.028999999999999998,0.19849999999999998,0.1294761904761905
VFG047692(gb|WP_014547359),0.39535999999999993,0.12052000000000002,0.09579999999999998,0.0516,0.36295999999999995,0.0858235294117647,0.157,0.34481481481481485,0.08954545454545454,0.27941666666666665,0.12366666666666666,0.0725,0.039,0.09787179487179488
VFG043711(gb|BAF49116),0.17766666666666664,0.425,0.035666666666666666,0.07533333333333332,0.26466666666666666,0.08057894736842104,0.13379999999999997,0.12165,0.20305263157894737,0.13285714285714284,0.21028571428571433,0.11133333333333334,0.0,0.18745714285714288
VFG011179(gb|WP_010927304),0.34475,0.20375,0.08575,0.06825,0.4175,0.034600000000000006,0.20990909090909093,0.19935,0.07200000000000001,0.10021428571428571,0.10540000000000001,0.04940740740740741,0.08725,0.1353225806451613
VFG049502(gb|WP_011006003),0.19719402985074633,0.09802985074626865,0.1830447761194031,0.05229850746268657,0.3206716417910448,0.09567441860465116,0.2099111111111111,0.30807246376811587,0.0962,0.11788888888888888,0.0782162162162162,0.044600000000000015,0.059,0.14274561403508776
VFG043214(gb|WP_002211451),0.26760606060606057,0.16906060606060605,0.17078787878787882,0.06009090909090909,0.2686969696969697,0.2730909090909091,0.09590000000000001,0.22332142857142848,0.09323809523809523,0.05584615384615385,0.1066818181818182,0.08372727272727272,0.029,0.11062499999999999
VFG041412(gb|WP_000416482),0.2620789473684211,0.1411315789473684,0.09899999999999999,0.057894736842105256,0.2643157894736842,0.18629411764705886,0.1127142857142857,0.1993333333333333,0.08457142857142859,0.1907777777777778,0.08837500000000001,0.030461538461538467,0.40850000000000003,0.07431250000000002
VFG000848(gb|AAA57453),0.20311111111111113,0.29255555555555557,0.12811111111111112,0.07877777777777778,0.3162222222222222,0.209,0.0945,0.24128571428571433,0.15366666666666667,0.07150000000000001,0.08499999999999999,0.12057142857142858,0.24433333333333332,0.11677777777777777
sp|Q2SJB7|CYSG_HAHCH,0.1948125,0.1,0.11081250000000001,0.06462500000000002,0.41850000000000004,0.1909090909090909,0.14075,0.2585,0.1345,0.16724999999999998,0.20272,0.09861111111111108,0.034800000000000005,0.14808695652173914
sp|P0AEC3|ARCB_ECOLI,0.25,0.1273,0.12016000000000002,0.056860000000000015,0.36166,0.14743478260869566,0.17097560975609752,0.29102439024390253,0.06628571428571427,0.10742105263157894,0.15883720930232567,0.05125,0.0315,0.14870731707317073
spP33686,0.24914285714285717,0.08171428571428571,0.09957142857142857,0.055571428571428584,0.3164285714285714,0.037181818181818184,0.18088888888888888,0.15416666666666667,0.09685714285714286,0.04725000000000001,0.056900000000000006,0.02557142857142857,0.1692,0.14920000000000003
sp|P9WJA9|GARA_MYCTU,0.2095,0.10625000000000001,0.11549999999999999,0.07525000000000001,0.49324999999999997,0.14337499999999997,0.3069090909090909,0.3873846153846153,0.20299999999999999,0.101,0.10200000000000001,0.0778888888888889,0.0,0.2885833333333333
sp|Q83KC1|CINAL_SHIFL,0.24374999999999997,0.22375,0.28775000000000006,0.04737500000000001,0.39562499999999995,0.034285714285714294,0.15037499999999998,0.27696296296296297,0.08963157894736842,0.06425,0.16014999999999996,0.0875185185185185,0.08399999999999999,0.1259607843137255
sp|P00438|PHHY_PSEFL,0.27233333333333337,0.23424999999999999,0.06475000000000002,0.060416666666666674,0.3798333333333333,0.033,0.14215000000000003,0.24594736842105264,0.11105882352941177,0.2635,0.16773333333333335,0.06613157894736842,0.1072,0.10361538461538462
sp|P37329|MODA_ECOLI,0.26409090909090904,0.13904545454545458,0.11031818181818182,0.09177272727272728,0.39545454545454545,0.2291111111111111,0.16242857142857142,0.3389375,0.0957,0.14100000000000001,0.253625,0.0982857142857143,0.0,0.10756666666666666
spA1BJ19,0.20761111111111108,0.2056666666666667,0.21483333333333332,0.0753888888888889,0.3069444444444445,0.03475,0.12578571428571428,0.19649999999999998,0.1185,0.09700000000000002,0.06662499999999999,0.1306,0.0,0.13635
sp|P0AFU4|GLRR_ECOLI,0.25222222222222224,0.13655555555555554,0.07666666666666667,0.06483333333333335,0.3910555555555556,0.13677777777777778,0.11445000000000001,0.26352,0.08247619047619048,0.288,0.09428571428571429,0.06512121212121211,0.031,0.12904444444444446
sp|P0AF36|ZAPB_ECOLI,0.29979999999999996,0.0688,0.19979999999999998,0.043800000000000006,0.4378,0.17233333333333334,0.25699999999999995,0.7326666666666667,0.0,0.0,0.10745454545454546,0.022500000000000003,0.0,0.0835
sp|O32583|THIS_ECOLI,0.0,0.0,0.0,0.0,0.0,0.0325,0.054,0.0,0.125,0.0,0.15592857142857144,0.0755,0.277,0.107
spP0DA34,0.2736363636363636,0.1731818181818182,0.07845454545454547,0.07390909090909091,0.2997272727272727,0.034444444444444444,0.0852142857142857,0.1234,0.19,0.233,0.1388888888888889,0.133125,0.0,0.15191666666666667
spK7N5M6,0.2963,0.1344,0.06390000000000001,0.0674,0.4217000000000001,0.03442857142857143,0.1765,0.3727777777777778,0.06974999999999999,0.30519999999999997,0.10566666666666667,0.0535,0.15000000000000002,0.13826666666666665
spQ08184,0.19777777777777777,0.10455555555555555,0.20344444444444443,0.06022222222222221,0.3476666666666667,0.03430000000000001,0.11858333333333333,0.17546153846153845,0.13676923076923078,0.12522222222222223,0.11442857142857144,0.09316666666666668,0.057499999999999996,0.30704
spQ2YJG3,0.316625,0.10824999999999999,0.11625,0.07362500000000001,0.3695,0.036,0.14275000000000002,0.425,0.114,0.046,0.1677142857142857,0.08080000000000001,0.0,0.25346153846153846
sp|A0A0H2URG7|GTFA_STRPN,0.28400000000000003,0.11687096774193549,0.06729032258064517,0.04564516129032258,0.3021935483870968,0.17300000000000001,0.09230769230769229,0.21503448275862072,0.09409999999999999,0.12115151515151514,0.06575,0.04386666666666668,0.12066666666666666,0.13076363636363636
sp|P20047|CADC_STAAU,0.3224166666666667,0.22791666666666668,0.12641666666666665,0.06483333333333334,0.3273333333333333,0.1785,0.13979999999999998,0.1215,0.0,0.0645,0.08216666666666667,0.0412,0.28300000000000003,0.10455555555555554
sp|P33602|NUOG_ECOLI,0.2642903225806452,0.15470967741935487,0.10041935483870967,0.1070967741935484,0.41006451612903233,0.08068421052631577,0.12327906976744188,0.27618750000000003,0.12509756097560976,0.1787241379310345,0.12818181818181817,0.11168253968253965,0.14625,0.11593406593406597
sp|P0A6B9|ISCS_ECO57,0.25573684210526315,0.1542105263157894,0.12921052631578944,0.08057894736842106,0.36547368421052634,0.09226666666666666,0.184,0.24969230769230766,0.13138461538461538,0.2026923076923077,0.10866666666666668,0.09210714285714286,0.032,0.14731818181818188
spA9R0G0,0.19224999999999998,0.30975,0.04125,0.08637500000000001,0.34824999999999995,0.036125000000000004,0.17969230769230765,0.25042857142857144,0.21257142857142858,0.2245,0.1376666666666667,0.07777777777777778,0.067,0.1326
sp|P30748|MOAD_ECOLI,0.3065,0.3045,0.048,0.07350000000000001,0.5235000000000001,0.91,0.14300000000000002,0.1215,0.15575,0.0,0.21650000000000003,0.043000000000000003,0.0,0.35274999999999995
sp|P00893|ILVI_ECOLI,0.2302608695652174,0.15569565217391307,0.12817391304347825,0.06878260869565217,0.33891304347826084,0.13729411764705882,0.0932941176470588,0.21025806451612908,0.08978571428571433,0.0811578947368421,0.09903030303030302,0.1265416666666667,0.07783333333333332,0.18433846153846156
sp|A1VZV1|RNPA_CAMJJ,0.297157894736842,0.18700000000000003,0.13778947368421054,0.043789473684210545,0.27936842105263154,0.17400000000000002,0.40149999999999997,0.27087500000000003,0.0,0.07680000000000001,0.049,0.0185,0.452,0.059800000000000006
spQ1JII1,0.18325000000000002,0.17975000000000002,0.12175,0.054625,0.3665,0.03527272727272728,0.09291666666666665,0.27081481481481484,0.15841666666666665,0.15375,0.23461538461538461,0.07116666666666666,0.0,0.1336666666666667
spO51568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|B9KDV7|MIAA_CAMLR,0.24328205128205135,0.0932051282051282,0.13076923076923075,0.0628974358974359,0.25246153846153846,0.10965217391304345,0.09486666666666667,0.16371428571428573,0.089,0.2329166666666667,0.13253846153846155,0.019166666666666665,0.0455,0.07551724137931033
spQ9V3Z2,0.1844,0.23089999999999997,0.0476,0.05689999999999999,0.35069999999999996,0.07794999999999998,0.09852,0.2508,0.2573809523809524,0.1147857142857143,0.1479090909090909,0.07800000000000001,0.06176470588235296,0.17500000000000007
sp|P63284|CLPB_ECOLI,0.28122727272727277,0.10138636363636365,0.14363636363636362,0.07306818181818181,0.4127954545454546,0.0628,0.1259375,0.34869230769230763,0.09025000000000001,0.1731764705882353,0.1727142857142857,0.057818181818181796,0.08633333333333333,0.12542253521126767
sp|P26379|PTFA_BACSU,0.23562499999999997,0.09937500000000002,0.17325000000000002,0.044875000000000005,0.351375,0.03342857142857143,0.27075,0.14722222222222223,0.127,0.059,0.064875,0.02666666666666667,0.032,0.1322307692307692
sp|P82903|CY552_MARNT,0.2564,0.1598,0.06439999999999999,0.21280000000000002,0.40820000000000006,0.034,0.073,0.17400000000000002,0.2495,0.21479999999999996,0.0852,0.387,0.076,0.118
sp|Q5M4D1|SYY2_STRT2,0.2996296296296297,0.12422222222222222,0.07566666666666667,0.05577777777777776,0.28474074074074074,0.19762499999999997,0.09727272727272727,0.23144444444444442,0.08216666666666667,0.0738,0.13954545454545453,0.07011111111111112,0.0,0.07922499999999998
sp|P37669|WECH_ECOLI,0.15200000000000002,0.17622222222222225,0.06966666666666665,0.06366666666666666,0.2251111111111111,0.03513333333333334,0.05816666666666667,0.08416666666666667,0.12863636363636366,0.03646666666666667,0.42049999999999993,0.10987499999999999,0.0776,0.07430555555555556
sp|Q04795|AK1_BACSU,0.29946153846153845,0.18361538461538462,0.11926923076923081,0.057846153846153846,0.36357692307692313,0.11046153846153847,0.1052333333333333,0.276448275862069,0.10085714285714285,0.20140000000000002,0.14353846153846153,0.1245,0.03,0.13706779661016952
spQ6P2Y3,0.21536249999999998,0.14061249999999997,0.10417499999999999,0.0877625,0.2794,0.11859999999999997,0.2136470588235294,0.5085476190476191,0.10421052631578946,0.1905,0.2533125,0.02826829268292684,0.12155555555555554,0.11262711864406774
